time,{ur5e}.ur5e.actual_q0,{ur5e}.ur5e.actual_q1,{ur5e}.ur5e.actual_q2,{ur5e}.ur5e.actual_q3,{ur5e}.ur5e.actual_q4,{ur5e}.ur5e.actual_q5,{ur5e}.ur5e.actual_X,{ur5e}.ur5e.actual_Y,{ur5e}.ur5e.actual_Z,{ur5e}.ur5e.actual_x,{ur5e}.ur5e.actual_y,{ur5e}.ur5e.actual_z,{kuka}.kuka.actual_q0,{kuka}.kuka.actual_q1,{kuka}.kuka.actual_q2,{kuka}.kuka.actual_q3,{kuka}.kuka.actual_q4,{kuka}.kuka.actual_q5,{kuka}.kuka.actual_q6,{kuka}.kuka.actual_X,{kuka}.kuka.actual_Y,{kuka}.kuka.actual_Z,{kuka}.kuka.actual_x,{kuka}.kuka.actual_y,{kuka}.kuka.actual_z,{rabbitmq}.rabbitmq.target_X_ur5e,{rabbitmq}.rabbitmq.target_Y_ur5e,{rabbitmq}.rabbitmq.target_Z_ur5e,{rabbitmq}.rabbitmq.target_X_kuka,{rabbitmq}.rabbitmq.target_Y_kuka,{rabbitmq}.rabbitmq.target_Z_kuka,{rabbitmq}.rabbitmq.motion_time_ur5e,{rabbitmq}.rabbitmq.motion_time_kuka
5.0,-3.011850572596835,-1.9564125750146026,2.372551229120873,-2.115600734548348,-0.793768183749291,-1.3883273006695316,6,16,1,0.27800039035191787,0.411002829824277,0.06999385053260332,0.6033453670148666,0.336245108003489,0.6082412843611198,-1.845273533068261,-0.22200072360028877,1.0280375901714933,1.3009043017977724,8,11,2,0.1999999999994875,0.4049999999942356,0.3500000000009158,6,16,1,8,11,2,2.0,2.0
5.5,-3.011850572596835,-1.9564125750146026,2.372551229120873,-2.115600734548348,-0.793768183749291,-1.3883273006695316,6,16,1,0.27800039035191787,0.411002829824277,0.06999385053260332,0.6033453670148666,0.336245108003489,0.6082412843611198,-1.845273533068261,-0.22200072360028877,1.0280375901714933,1.3009043017977724,8,11,2,0.1999999999994875,0.4049999999942356,0.3500000000009158,5,22,0,7,14,1,2.0,2.0
6.0,-2.0621540264190696,-2.1148270993262583,2.596043718644948,-2.7746214195469214,-1.2306454207544362,-0.3617448862251955,5,22,0,-0.022001105873958118,0.4610004946293267,0.01999857272763155,0.8199015349257545,0.7502351947959902,0.5238761071572442,-1.365718098151343,-0.3871869004285109,1.127379302562805,1.3929458895589126,7,14,1,0.24999999999079933,0.5549999999755817,0.29999999999643795,5,22,0,7,14,1,2.0,2.0
6.5,-2.062154026419072,-2.114827099326259,2.596043718644948,-2.7746214195469223,-1.2306454207544366,-0.3617448862251958,5,22,0,-0.02200110587395744,0.46100049462932674,0.019998572727631756,0.8199015349257548,0.7502351947959905,0.5238761071572441,-1.3657180981513428,-0.38718690042851095,1.127379302562805,1.3929458895589126,7,14,1,0.24999999999079928,0.5549999999755818,0.29999999999643795,5,22,0,7,14,1,2.0,2.0
7.0,-2.062154026419072,-2.114827099326259,2.596043718644948,-2.7746214195469223,-1.2306454207544366,-0.3617448862251958,5,22,0,-0.02200110587395744,0.46100049462932674,0.019998572727631756,0.8199015349257548,0.7502351947959905,0.5238761071572441,-1.3657180981513428,-0.38718690042851095,1.127379302562805,1.3929458895589126,7,14,1,0.24999999999079928,0.5549999999755818,0.29999999999643795,5,22,0,7,14,1,2.0,2.0
7.5,-2.062154026419072,-2.114827099326259,2.596043718644948,-2.7746214195469223,-1.2306454207544366,-0.3617448862251958,5,22,0,-0.02200110587395744,0.46100049462932674,0.019998572727631756,0.8199015349257548,0.7502351947959905,0.5238761071572441,-1.3657180981513428,-0.38718690042851095,1.127379302562805,1.3929458895589126,7,14,1,0.24999999999079928,0.5549999999755818,0.29999999999643795,5,22,0,7,14,1,2.0,2.0
8.0,-2.062154026419072,-2.114827099326259,2.596043718644948,-2.7746214195469223,-1.2306454207544366,-0.3617448862251958,5,22,0,-0.02200110587395744,0.46100049462932674,0.019998572727631756,0.8199015349257548,0.7502351947959905,0.5238761071572441,-1.3657180981513428,-0.38718690042851095,1.127379302562805,1.3929458895589126,7,14,1,0.24999999999079928,0.5549999999755818,0.29999999999643795,5,22,0,7,14,1,2.0,2.0
8.5,-2.062154026419072,-2.114827099326259,2.596043718644948,-2.7746214195469223,-1.2306454207544366,-0.3617448862251958,5,22,0,-0.02200110587395744,0.46100049462932674,0.019998572727631756,0.8199015349257548,0.7502351947959905,0.5238761071572441,-1.3657180981513428,-0.38718690042851095,1.127379302562805,1.3929458895589126,7,14,1,0.24999999999079928,0.5549999999755818,0.29999999999643795,5,22,0,7,14,1,2.0,2.0
9.0,-2.062154026419072,-2.114827099326259,2.596043718644948,-2.7746214195469223,-1.2306454207544366,-0.3617448862251958,5,22,0,-0.02200110587395744,0.46100049462932674,0.019998572727631756,0.8199015349257548,0.7502351947959905,0.5238761071572441,-1.3657180981513428,-0.38718690042851095,1.127379302562805,1.3929458895589126,7,14,1,0.24999999999079928,0.5549999999755818,0.29999999999643795,5,22,0,7,14,1,2.0,2.0
9.5,-2.062154026419072,-2.114827099326259,2.596043718644948,-2.7746214195469223,-1.2306454207544366,-0.3617448862251958,5,22,0,-0.02200110587395744,0.46100049462932674,0.019998572727631756,0.8199015349257548,0.7502351947959905,0.5238761071572441,-1.3657180981513428,-0.38718690042851095,1.127379302562805,1.3929458895589126,7,14,1,0.24999999999079928,0.5549999999755818,0.29999999999643795,5,22,0,7,14,1,2.0,2.0
