timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_q_6,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,measured_tq_0,measured_tq_1,measured_tq_2,measured_tq_3,measured_tq_4,measured_tq_5,measured_tq_6,external_tq_0,external_tq_1,external_tq_2,external_tq_3,external_tq_4,external_tq_5,external_tq_6,force_X,force_Y,force_Z
1688474849.576,0.28560894670721027,0.2871877485320348,0.22026376202576034,-1.8518050689409695,-0.07307194187041385,1.0101978946683894,0.5360522827512486,0.2856171107029526,0.28722249945552214,0.22033722391572447,-1.8517725721102114,-0.07316174132935699,1.0103852760530436,0.5361383205020549,0.8966145668029785,40.20919778442383,-1.531852340698242,-23.473436183929444,0.49653144836425783,0.39783200073242186,0.15219076538085938,0.8911072606653102,8.094670619770021,-0.42839810505668086,-5.28252935887984,-0.03739625454909907,0.3819905475362939,0.1517311793589265,-2.1044263664730205,3.1866428260712194,16.58854102406195
1688474849.665,0.28560894670721027,0.28718762875881493,0.22026376202576034,-1.8518050689409695,-0.07307194187041385,1.0101978346726963,0.5360521629780287,0.2856171107029526,0.28722249945552214,0.22033722391572447,-1.8517725721102114,-0.07316174132935699,1.0103852760530436,0.5361383205020549,0.906024314880371,40.21054203414917,-1.5397757148742675,-23.463752059936525,0.4930099487304687,0.39783200073242186,0.15185701370239257,0.8941429910978982,8.091830668479536,-0.42609311296807106,-5.286702812932076,-0.0367990382718522,0.3826450977402249,0.15171392357300337,-2.0837438041674505,3.1863860133288875,16.590974492841724
1688474849.742,0.28560894670721027,0.2871877485320348,0.22026376202576034,-1.8518049490586668,-0.07307194187041385,1.0101978346726963,0.5360523427469416,0.2856171107029526,0.28722249945552214,0.22033722391572447,-1.8517725721102114,-0.07316174132935699,1.0103852760530436,0.5361383205020549,0.8898933181762695,40.218607532501224,-1.5362542152404786,-23.44526418685913,0.48860807418823243,0.3961632423400879,0.1508557586669922,0.8922593532425636,8.089474029561048,-0.4282242788630465,-5.287576510547165,-0.0380112094212333,0.38208654961695016,0.15151106023531302,-2.082147542808065,3.1765938136869356,16.58765344821716
1688474849.844,0.28560894670721027,0.28718768864542493,0.22026376202576034,-1.8518050689409695,-0.07307194187041385,1.0101978346726963,0.5360523427469416,0.2856171107029526,0.28722249945552214,0.22033722391572447,-1.8517725721102114,-0.07316174132935699,1.0103852760530436,0.5361383205020549,0.887204818725586,40.22532878112793,-1.5186467170715332,-23.447024936676026,0.4991725730895996,0.3941607322692871,0.15219076538085938,0.8887390140892413,8.100967184997106,-0.4295247379148526,-5.285082425264017,-0.03737070142860463,0.38257646601881345,0.15151275717773505,-2.11225435609432,3.1850307110413425,16.598441573756844
1688474849.943,0.2856088868206003,0.2871877485320348,0.22026376202576034,-1.8518050689409695,-0.07307194187041385,1.0101978346726963,0.5360523427469416,0.2856171107029526,0.28722249945552214,0.22033722391572447,-1.8517725721102114,-0.07316174132935699,1.0103852760530436,0.5361383205020549,0.8952703170776367,40.223984531402586,-1.5283308410644532,-23.455828685760498,0.4930099487304687,0.3954957389831543,0.15152326202392577,0.8873797335988849,8.091304023059113,-0.43217877496051876,-5.281211333071882,-0.038366757919278315,0.38228233564899433,0.15173690544356774,-2.1084592798259036,3.179608362830391,16.589942997547926
1688474850.042,0.2856090665895133,0.2871877485320348,0.22026376202576034,-1.8518050689409695,-0.07307203768898979,1.0101978346726963,0.5360523427469416,0.2856171107029526,0.28722249945552214,0.22033722391572447,-1.8517725721102114,-0.07316174132935699,1.0103852760530436,0.5361383205020549,0.8804835700988769,40.2051650352478,-1.5353738403320312,-23.463752059936525,0.48948844909667966,0.3958294906616211,0.15252451705932618,0.8945276256311403,8.099163027512681,-0.4247740609475863,-5.288064576230922,-0.03660860876214074,0.3829483052664203,0.15164560562578253,-2.095347151681319,3.1899417802568215,16.597618663264914
1688474850.142,0.28560894670721027,0.2871877485320348,0.22026376202576034,-1.8518050689409695,-0.07307194187041385,1.0101978346726963,0.5360522228646386,0.2856171107029526,0.28722249945552214,0.22033722391572447,-1.8517725721102114,-0.07316174132935699,1.0103852760530436,0.5361383205020549,0.893926067352295,40.21995178222656,-1.5239289665222169,-23.463752059936525,0.493890323638916,0.3948282356262207,0.15185701370239257,0.8866627600955683,8.093097921393973,-0.4326396038136593,-5.281492718094318,-0.037717082067135435,0.3823024405755542,0.15156817411778584,-2.1022423583174072,3.1744990413349465,16.57922125418356
1688474850.242,0.28560894670721027,0.2871877485320348,0.22026376202576034,-1.8518050689409695,-0.07307194187041385,1.0101978346726963,0.5360522228646386,0.2856171107029526,0.28722249945552214,0.22033722391572447,-1.8517725721102114,-0.07316174132935699,1.0103852760530436,0.5361383205020549,0.8912375679016113,40.23742702865601,-1.5380149650573731,-23.442623062133787,0.4947706985473633,0.3931594772338867,0.1505220069885254,0.8927720350479758,8.101715777070954,-0.42865993077425113,-5.284503115794152,-0.037441484302891626,0.3825944783608331,0.1521408141765374,-2.1096027014260015,3.1932228480728533,16.596246079223786
1688474850.375,0.28560894670721027,0.2871877485320348,0.22026376202576034,-1.8518049490586668,-0.07307184587730499,1.0101978346726963,0.5360523427469416,0.2856171107029526,0.28722249945552214,0.22033722391572447,-1.8517725721102114,-0.07316174132935699,1.0103852760530436,0.5361383205020549,0.8885490684509277,40.21726328277588,-1.534493465423584,-23.481359558105467,0.493890323638916,0.39950075912475586,0.1505220069885254,0.8877960438622203,8.093836566448282,-0.42996262724028456,-5.286176612225233,-0.03823166351722634,0.38255604658199505,0.151685410827253,-2.096086410757264,3.175053306374342,16.589992183561343
1688474850.442,0.28560894670721027,0.2871877485320348,0.22026376202576034,-1.8518049490586668,-0.07307194187041385,1.0101978346726963,0.5360522827512486,0.2856171107029526,0.28722249945552214,0.22033722391572447,-1.8517725721102114,-0.07316174132935699,1.0103852760530436,0.5361383205020549,0.9006473159790039,40.21054203414917,-1.5292112159729003,-23.48400068283081,0.49036882400512694,0.39883325576782225,0.151189510345459,0.8884913006148528,8.095492522486241,-0.4294293553601757,-5.284644888272649,-0.03991423282530393,0.382108275071929,0.1514278362393809,-2.098406333759034,3.178245460338303,16.5940188223921
